theta_deg,linear_travel_mm
48.2721814543029,16.1064918860071
48.5123415610407,16.1667685026759
48.7525016677785,16.2270451193447
48.9926617745163,16.2873217360135
49.2328218812542,16.3475983526822
49.472981987992,16.407874969351
49.7131420947298,16.4681515860198
49.9533022014676,16.5284282026886
50.1934623082055,16.5887048193574
50.4336224149433,16.6489814360261
50.6737825216811,16.7092580526949
50.9139426284189,16.7695346693637
51.1541027351568,16.8298112860325
51.3942628418946,16.8900879027013
51.6344229486324,16.9503645193701
51.8745830553702,17.0106411360388
52.1147431621081,17.0709177527076
52.3549032688459,17.1311943693764
52.5950633755837,17.1914709860452
52.8352234823215,17.251747602714
53.0753835890594,17.3120242193827
53.3155436957972,17.3723008360515
53.555703802535,17.4325774527203
53.7958639092728,17.4928540693891
54.0360240160107,17.5531306860579
54.2761841227485,17.6134073027267
54.5163442294863,17.6736839193955
54.7565043362241,17.7339605360642
54.996664442962,17.794237152733
55.2368245496998,17.8545137694018
55.4769846564376,17.9147903860706
55.7171447631754,17.9750670027394
55.9573048699133,18.0353436194082
56.1974649766511,18.0956202360769
56.4376250833889,18.1558968527457
56.6777851901267,18.2161734694145
56.9179452968646,18.2764500860833
57.1581054036024,18.3367267027521
57.3982655103402,18.3970033194208
57.638425617078,18.4572799360896
57.8785857238159,18.5175565527584
58.1187458305537,18.5778331694272
58.3589059372915,18.638109786096
58.5990660440293,18.6983864027648
58.8392261507672,18.7586630194335
59.079386257505,18.8189396361023
59.3195463642428,18.8792162527711
59.5597064709807,18.9394928694399
59.7998665777185,18.9997694861087
60.0400266844563,19.0600461027774
60.2801867911941,19.1203227194462
60.520346897932,19.180599336115
60.7605070046698,19.2408759527838
61.0006671114076,19.3011525694526
61.2408272181454,19.3614291861214
61.4809873248833,19.4217058027902
61.7211474316211,19.4819824194589
61.9613075383589,19.5422590361277
62.2014676450967,19.6025356527965
62.4416277518346,19.6628122694653
62.6817878585724,19.7230888861341
62.9219479653102,19.7833655028029
63.162108072048,19.8436421194716
63.4022681787859,19.9039187361404
63.6424282855237,19.9641953528092
63.8825883922615,20.024471969478
64.1227484989993,20.0847485861468
64.3629086057372,20.1450252028155
64.603068712475,20.2053018194843
64.8432288192128,20.2655784361531
65.0833889259506,20.3258550528219
65.3235490326885,20.3861316694907
65.5637091394263,20.4464082861595
65.8038692461641,20.5066849028282
66.0440293529019,20.566961519497
66.2841894596398,20.6272381361658
66.5243495663776,20.6875147528346
66.7645096731154,20.7477913695034
67.0046697798532,20.8080679861722
67.2448298865911,20.8683446028409
67.4849899933289,20.9286212195097
67.7251501000667,20.9888978361785
67.9653102068045,21.0491744528473
68.2054703135424,21.1094510695161
68.4456304202802,21.1697276861848
68.685790527018,21.2300043028536
68.9259506337558,21.2902809195224
69.1661107404937,21.3505575361912
69.4062708472315,21.41083415286
69.6464309539693,21.4711107695288
69.8865910607071,21.5313873861975
70.126751167445,21.5916640028663
70.3669112741828,21.6519406195351
70.6070713809206,21.7122172362039
70.8472314876584,21.7724938528727
71.0873915943963,21.8327704695415
71.3275517011341,21.8930470862102
71.5677118078719,21.953323702879
71.8078719146097,22.0136003195478
72.0480320213476,22.0738769362166
72.2881921280854,22.1341535528854
72.5283522348232,22.1944301695542
72.768512341561,22.2547067862229
73.0086724482989,22.3149834028917
73.2488325550367,22.3752600195605
73.4889926617745,22.4355366362293
73.7291527685123,22.4958132528981
73.9693128752502,22.5560898695669
74.209472981988,22.6163664862356
74.4496330887258,22.6766431029044
74.6897931954636,22.7369197195732
74.9299533022015,22.797196336242
75.1701134089393,22.8574729529108
75.4102735156771,22.9177495695795
75.6504336224149,22.9780261862483
75.8905937291528,23.0383028029171
76.1307538358906,23.0985794195859
76.3709139426284,23.1588560362547
76.6110740493662,23.2191326529235
76.8512341561041,23.2794092695922
77.0913942628419,23.339685886261
77.3315543695797,23.3999625029298
77.5717144763175,23.4602391195986
77.8118745830554,23.5205157362674
78.0520346897932,23.5807923529362
78.292194796531,23.6410689696049
78.5323549032688,23.7013455862737
78.7725150100067,23.7616222029425
79.0126751167445,23.8218988196113
79.2528352234823,23.8821754362801
79.4929953302201,23.9424520529489
79.733155436958,24.0027286696176
79.9733155436958,24.0630052862864
80.2134756504336,24.1232819029552
80.4536357571715,24.183558519624
80.6937958639093,24.2438351362928
80.9339559706471,24.3041117529616
81.1741160773849,24.3643883696303
81.4142761841228,24.4246649862991
81.6544362908606,24.4849416029679
81.8945963975984,24.5452182196367
82.1347565043362,24.6054948363055
82.3749166110741,24.6657714529742
82.6150767178119,24.726048069643
82.8552368245497,24.7863246863118
83.0953969312875,24.8466013029806
83.3355570380254,24.9068779196494
83.5757171447632,24.9671545363182
83.815877251501,25.0274311529869
84.0560373582388,25.0877077696557
84.2961974649767,25.1479843863245
84.5363575717145,25.2082610029933
84.7765176784523,25.2685376196621
85.0166777851901,25.3288142363309
85.256837891928,25.3890908529996
85.4969979986658,25.4493674696684
85.7371581054036,25.5096440863372
85.9773182121414,25.569920703006
86.2174783188793,25.6301973196748
86.4576384256171,25.6904739363436
86.6977985323549,25.7507505530123
86.9379586390927,25.8110271696811
87.1781187458306,25.8713037863499
87.4182788525684,25.9315804030187
87.6584389593062,25.9918570196875
87.898599066044,26.0521336363562
88.1387591727819,26.112410253025
88.3789192795197,26.1726868696938
88.6190793862575,26.2329634863626
88.8592394929953,26.2932401030314
89.0993995997332,26.3535167197002
89.339559706471,26.4137933363689
89.5797198132088,26.4740699530377
89.8198799199466,26.5343465697065
90.0600400266845,26.5946231863753
90.3002001334223,26.6548998030441
90.5403602401601,26.7151764197129
90.7805203468979,26.7754530363816
91.0206804536358,26.8357296530504
91.2608405603736,26.8960062697192
91.5010006671114,26.956282886388
91.7411607738492,27.0165595030568
91.9813208805871,27.0768361197255
92.2214809873249,27.1371127363943
92.4616410940627,27.1973893530631
92.7018012008005,27.2576659697319
92.9419613075384,27.3179425864007
93.1821214142762,27.3782192030695
93.422281521014,27.4384958197383
93.6624416277518,27.498772436407
93.9026017344897,27.5590490530758
94.1427618412275,27.6193256697446
94.3829219479653,27.6796022864134
94.6230820547031,27.7398789030822
94.863242161441,27.800155519751
95.1034022681788,27.8604321364197
95.3435623749166,27.9207087530885
95.5837224816544,27.9809853697573
95.8238825883923,28.0412619864261
96.0640426951301,28.1015386030949
96.3042028018679,28.1618152197636
96.5443629086057,28.2220918364324
96.7845230153436,28.2823684531012
97.0246831220814,28.34264506977
97.2648432288192,28.4029216864388
97.505003335557,28.4631983031076
97.7451634422949,28.5234749197763
97.9853235490327,28.5837515364451
98.2254836557705,28.6440281531139
98.4656437625083,28.7043047697827
98.7058038692462,28.7645813864515
98.945963975984,28.8248580031203
99.1861240827218,28.885134619789
99.4262841894596,28.9454112364578
99.6664442961975,29.0056878531266
99.9066044029353,29.0659644697954
100.146764509673,29.1262410864642
100.386924616411,29.1865177031329
100.627084723149,29.2467943198017
100.867244829887,29.3070709364705
101.107404936624,29.3673475531393
101.347565043362,29.4276241698081
101.5877251501,29.4879007864769
101.827885256838,29.5481774031456
102.068045363576,29.6084540198144
102.308205470314,29.6687306364832
102.548365577051,29.729007253152
102.788525683789,29.7892838698208
103.028685790527,29.8495604864896
103.268845897265,29.9098371031583
103.509006004003,29.9701137198271
103.74916611074,30.0303903364959
103.989326217478,30.0906669531647
104.229486324216,30.1509435698335
104.469646430954,30.2112201865023
104.709806537692,30.271496803171
104.94996664443,30.3317734198398
105.190126751167,30.3920500365086
105.430286857905,30.4523266531774
105.670446964643,30.5126032698462
105.910607071381,30.5728798865149
106.150767178119,30.6331565031837
106.390927284857,30.6934331198525
106.631087391594,30.7537097365213
106.871247498332,30.8139863531901
107.11140760507,30.8742629698589
107.351567711808,30.9345395865276
107.591727818546,31.4297942109559
107.831887925284,31.4297942109559
108.072048032021,31.4297942109559
108.312208138759,31.4297942109559
108.552368245497,31.4297942109559
108.792528352235,31.4297942109559
109.032688458973,31.4297942109559
109.27284856571,31.4297942109559
109.513008672448,31.4805658874663
109.753168779186,31.5421028813562
109.993328885924,31.6043005434489
110.233488992662,31.6671526077085
110.4736490994,31.7306527421724
110.713809206137,31.7947945495886
110.953969312875,31.8704290371442
111.194129419613,31.9359388827244
111.434289526351,32.0131514334245
111.674449633089,32.0799983361198
111.914609739827,32.1587524344488
112.154769846564,32.2383212158979
112.394929953302,32.318693769738
112.63509006004,32.3882159162646
112.875250166778,32.4700518685761
113.115410273516,32.5645233141564
113.355570380253,32.6479996687087
113.595730486991,32.7322236192149
113.835890593729,32.829380166509
114.076050700467,32.9151670892509
114.316210807205,33.0140791608812
114.556370913943,33.1139021164404
114.79653102068,33.2146180777251
115.036691127418,33.3162090065959
115.276851234156,33.4315220005601
115.517011340894,33.5349116320456
115.757171447632,33.65220133095
115.99733155437,33.7704992186975
116.237491661107,33.8897784805378
116.477651767845,34.0234290959032
116.717811874583,34.1582204989525
116.957971981321,34.2941149696566
117.198132088059,34.4448275343551
117.438292194797,34.5967777578713
117.678452301534,34.7638927141202
117.918612408272,34.9323520064899
118.15877251501,35.1162878743448
118.398932621748,35.3159481987241
118.639092728486,35.5171355035768
118.879252835223,35.7633282227736
119.119412941961,36.01141061314
119.359573048699,36.3201754204479
119.599733155437,36.6905844985145
119.839893262175,37.2131520685135
120.080053368913,0.63182150169702
120.32021347565,1.26052530378447
120.560373582388,1.66160140712928
120.800533689126,1.98593539779068
121.040693795864,2.26389357189109
121.280853902602,2.49620123981369
121.52101400934,2.72672071805924
121.761174116077,2.92682853466898
122.001334222815,3.11120787252406
122.241494329553,3.28010021772589
122.481654436291,3.44767079572285
122.721814543029,3.60005834202748
122.961974649767,3.75122689141936
123.202134756504,3.90112525750717
123.442294863242,4.03625155570584
123.68245496998,4.15690056876059
123.922615076718,4.28984873826839
124.162775183456,4.40847674124093
124.402935290193,4.52610546852759
124.643095396931,4.64270825705768
124.883255503669,4.74547252616442
125.123415610407,4.84738688533444
125.363575717145,4.94843308179605
125.603735823883,5.04859301826474
125.84389593062,5.14784875618439
126.084056037358,5.24618251894002
126.324216144096,5.33145440451254
126.564376250834,5.42801212757926
126.804536357572,5.51170325350329
127.04469646431,5.59463859681529
127.284856571047,5.67680678515221
127.525016677785,5.75819655134577
127.765176784523,5.83879673496749
128.005336891261,5.91859628385897
128.245496997999,5.98635035979371
128.485657104737,6.0646340691464
128.725817211474,6.14208617622171
128.965977318212,6.20780375541495
129.20613742495,6.27289593618004
129.446297531688,6.34803763456678
129.686457638426,6.41175237402618
129.926617745163,6.474821168476
130.166777851901,6.53723766411923
130.406937958639,6.598995572874
130.647098065377,6.66008867300705
130.887258172115,6.72343189123326
131.127418278853,6.78370850790204
131.36757838559,6.84398512457082
131.607738492328,6.90426174123961
131.847898599066,6.96453835790839
132.088058705804,7.02481497457717
132.328218812542,7.08509159124595
132.56837891928,7.14536820791474
132.808539026017,7.20564482458352
133.048699132755,7.2659214412523
133.288859239493,7.32619805792109
133.529019346231,7.38647467458986
133.769179452969,7.44675129125865
134.009339559706,7.50702790792743
134.249499666444,7.56730452459622
134.489659773182,7.627581141265
134.72981987992,7.68785775793379
134.969979986658,7.74813437460257
135.210140093396,7.80841099127135
135.450300200133,7.86868760794013
135.690460306871,7.92896422460892
135.930620413609,7.9892408412777
136.170780520347,8.04951745794648
136.410940627085,8.10979407461526
136.651100733823,8.17007069128404
136.89126084056,8.23034730795283
137.131420947298,8.29062392462161
137.371581054036,8.35090054129039
137.611741160774,8.41117715795917
137.851901267512,8.47145377462796
138.09206137425,8.53173039129674
138.332221480987,8.59200700796553
138.572381587725,8.65228362463431
138.812541694463,8.71256024130309
139.052701801201,8.77283685797187
139.292861907939,8.83311347464065
139.533022014676,8.89339009130944
139.773182121414,8.95366670797822
140.013342228152,9.01394332464701
140.25350233489,9.07421994131579
140.493662441628,9.13449655798456
140.733822548366,9.19477317465335
140.973982655103,9.25504979132213
141.214142761841,9.31532640799092
141.454302868579,9.3756030246597
141.694462975317,9.43587964132848
141.934623082055,9.49615625799726
142.174783188793,9.55643287466604
142.41494329553,9.61670949133483
142.655103402268,9.67698610800361
142.895263509006,9.73726272467239
143.135423615744,9.79753934134118
143.375583722482,9.85781595800996
143.615743829219,9.91809257467874
143.855903935957,9.97836919134752
144.096064042695,10.0386458080163
144.336224149433,10.0989224246851
144.576384256171,10.1591990413539
144.816544362909,10.2194756580227
145.056704469646,10.2797522746914
145.296864576384,10.3400288913602
145.537024683122,10.400305508029
145.77718478986,10.4605821246978
146.017344896598,10.5208587413666
146.257505003336,10.5811353580354
146.497665110073,10.6414119747041
146.737825216811,10.7016885913729
146.977985323549,10.7619652080417
147.218145430287,10.8222418247105
147.458305537025,10.8825184413793
147.698465643763,10.9427950580481
147.9386257505,11.0030716747168
148.178785857238,11.0633482913856
148.418945963976,11.1236249080544
148.659106070714,11.1839015247232
148.899266177452,11.244178141392
149.139426284189,11.3044547580607
149.379586390927,11.3647313747295
149.619746497665,11.4250079913983
149.859906604403,11.4852846080671
150.100066711141,11.5455612247359
150.340226817879,11.6058378414047
150.580386924616,11.6661144580734
150.820547031354,11.7263910747422
151.060707138092,11.786667691411
151.30086724483,11.8469443080798
151.541027351568,11.9072209247486
151.781187458306,11.9674975414174
152.021347565043,12.0277741580861
152.261507671781,12.0880507747549
152.501667778519,12.1483273914237
152.741827885257,12.2086040080925
152.981987991995,12.2688806247613
153.222148098732,12.3291572414301
153.46230820547,12.3894338580988
153.702468312208,12.4497104747676
153.942628418946,12.5099870914364
154.182788525684,12.5702637081052
154.422948632422,12.630540324774
154.663108739159,12.6908169414427
154.903268845897,12.7510935581115
155.143428952635,12.8113701747803
155.383589059373,12.8716467914491
155.623749166111,12.9319234081179
155.863909272849,12.9922000247867
156.104069379586,13.0524766414554
156.344229486324,13.1127532581242
156.584389593062,13.173029874793
156.8245496998,13.2333064914618
157.064709806538,13.2935831081306
157.304869913276,13.3538597247994
157.545030020013,13.4141363414681
157.785190126751,13.4744129581369
158.025350233489,13.5346895748057
158.265510340227,13.5949661914745
158.505670446965,13.6552428081433
158.745830553702,13.715519424812
158.98599066044,13.7757960414808
159.226150767178,13.8360726581496
159.466310873916,13.8963492748184
159.706470980654,13.9566258914872
159.946631087392,14.016902508156
160.186791194129,14.0771791248248
160.426951300867,14.1374557414935
160.667111407605,14.1977323581623
160.907271514343,14.2580089748311
161.147431621081,14.3182855914999
161.387591727819,14.3785622081687
161.627751834556,14.4388388248374
161.867911941294,14.4991154415062
162.108072048032,14.559392058175
162.34823215477,14.6196686748438
162.588392261508,14.6799452915126
162.828552368246,14.7402219081814
163.068712474983,14.8004985248501
163.308872581721,14.8607751415189
163.549032688459,14.9210517581877
163.789192795197,14.9813283748565
164.029352901935,15.0416049915253
164.269513008672,15.1018816081941
164.50967311541,15.1621582248628
164.749833222148,15.2224348415316
164.989993328886,15.2827114582004
165.230153435624,15.3429880748692
165.470313542362,15.403264691538
165.710473649099,15.4635413082067
165.950633755837,15.5238179248755
166.190793862575,15.5840945415443
166.430953969313,15.6443711582131
166.671114076051,15.7046477748819
166.911274182789,15.7649243915507
167.151434289526,15.8252010082194
167.391594396264,15.8854776248882
167.631754503002,15.945754241557
167.87191460974,16.0060308582258
168.112074716478,16.0663074748946
168.352234823215,16.1265840915634
168.592394929953,16.1868607082321
168.832555036691,16.2471373249009
169.072715143429,16.3074139415697
169.312875250167,16.3676905582385
169.553035356905,16.4279671749073
169.793195463642,16.4882437915761
170.03335557038,16.5485204082448
170.273515677118,16.6087970249136
170.513675783856,16.6690736415824
170.753835890594,16.7293502582512
170.993995997332,16.78962687492
171.234156104069,16.8499034915888
171.474316210807,16.9101801082575
171.714476317545,16.9704567249263
171.954636424283,17.0307333415951
172.194796531021,17.0910099582639
172.434956637759,17.1512865749327
172.675116744496,17.2115631916014
172.915276851234,17.2718398082702
173.155436957972,17.332116424939
173.39559706471,17.3923930416078
173.635757171448,17.4526696582766
173.875917278185,17.5129462749454
174.116077384923,17.5732228916141
174.356237491661,17.6334995082829
174.596397598399,17.6937761249517
174.836557705137,17.7540527416205
175.076717811875,17.8143293582893
175.316877918612,17.8746059749581
175.55703802535,17.9348825916268
175.797198132088,17.9951592082956
176.037358238826,18.0554358249644
176.277518345564,18.1157124416332
176.517678452302,18.175989058302
176.757838559039,18.2362656749708
176.997998665777,18.2965422916395
177.238158772515,18.3568189083083
177.478318879253,18.4170955249771
177.718478985991,18.4773721416459
177.958639092728,18.5376487583147
178.198799199466,18.5979253749835
178.438959306204,18.6582019916522
178.679119412942,18.718478608321
178.91927951968,18.7787552249898
179.159439626418,18.8390318416586
179.399599733155,18.8993084583274
179.639759839893,18.9595850749961
179.879919946631,19.0198616916649
180.120080053369,19.0801383083337
180.360240160107,19.1404149250025
180.600400266845,19.2006915416713
180.840560373582,19.2609681583401
181.08072048032,19.3212447750089
181.320880587058,19.3815213916776
181.561040693796,19.4417980083464
181.801200800534,19.5020746250152
182.041360907272,19.562351241684
182.281521014009,19.6226278583528
182.521681120747,19.6829044750215
182.761841227485,19.7431810916903
183.002001334223,19.8034577083591
183.242161440961,19.8637343250279
183.482321547698,19.9240109416967
183.722481654436,19.9842875583655
183.962641761174,20.0445641750342
184.202801867912,20.104840791703
184.44296197465,20.1651174083718
184.683122081388,20.2253940250406
184.923282188125,20.2856706417094
185.163442294863,20.3459472583782
185.403602401601,20.4062238750469
185.643762508339,20.4665004917157
185.883922615077,20.5267771083845
186.124082721815,20.5870537250533
186.364242828552,20.6473303417221
186.60440293529,20.7076069583908
186.844563042028,20.7678835750596
187.084723148766,20.8281601917284
187.324883255504,20.8884368083972
187.565043362241,20.948713425066
187.805203468979,21.0089900417348
188.045363575717,21.0692666584035
188.285523682455,21.1295432750723
188.525683789193,21.1898198917411
188.765843895931,21.2500965084099
189.006004002668,21.3103731250787
189.246164109406,21.3706497417475
189.486324216144,21.4309263584162
189.726484322882,21.491202975085
189.96664442962,21.5514795917538
190.206804536358,21.6117562084226
190.446964643095,21.6720328250914
190.687124749833,21.7323094417602
190.927284856571,21.7925860584289
191.167444963309,21.8528626750977
191.407605070047,21.9131392917665
191.647765176785,21.9734159084353
191.887925283522,22.0336925251041
192.12808539026,22.0939691417729
192.368245496998,22.1542457584416
192.608405603736,22.2145223751104
192.848565710474,22.2747989917792
193.088725817211,22.335075608448
193.328885923949,22.3953522251168
193.569046030687,22.4556288417855
193.809206137425,22.5159054584543
194.049366244163,22.5761820751231
194.289526350901,22.6364586917919
194.529686457638,22.6967353084607
194.769846564376,22.7570119251295
195.010006671114,22.8172885417982
195.250166777852,22.877565158467
195.49032688459,22.9378417751358
195.730486991328,22.9981183918046
195.970647098065,23.0583950084734
196.210807204803,23.1186716251422
196.450967311541,23.1789482418109
196.691127418279,23.2392248584797
196.931287525017,23.2995014751485
197.171447631754,23.3597780918173
197.411607738492,23.4200547084861
197.65176784523,23.4803313251549
197.891927951968,23.5406079418236
198.132088058706,23.6008845584924
198.372248165444,23.6611611751612
198.612408272181,23.72143779183
198.852568378919,23.7817144084988
199.092728485657,23.8419910251675
199.332888592395,23.9022676418363
199.573048699133,23.9625442585051
199.813208805871,24.0228208751739
200.053368912608,24.0830974918427
200.293529019346,24.1433741085115
200.533689126084,24.2036507251802
200.773849232822,24.263927341849
201.01400933956,24.3242039585178
201.254169446298,24.3844805751866
201.494329553035,24.4447571918554
201.734489659773,24.5050338085242
201.974649766511,24.5653104251929
202.214809873249,24.6255870418617
202.454969979987,24.6858636585305
202.695130086724,24.7461402751993
202.935290193462,24.8064168918681
203.1754503002,24.8666935085369
203.415610406938,24.9269701252056
203.655770513676,24.9872467418744
203.895930620414,25.0475233585432
204.136090727151,25.107799975212
204.376250833889,25.1680765918808
204.616410940627,25.2283532085495
204.856571047365,25.2886298252183
205.096731154103,25.3489064418871
205.336891260841,25.4091830585559
205.577051367578,25.4694596752247
205.817211474316,25.5297362918935
206.057371581054,25.5900129085623
206.297531687792,25.650289525231
206.53769179453,25.7105661418998
206.777851901268,25.7708427585686
207.018012008005,25.8311193752374
207.258172114743,25.8913959919062
207.498332221481,25.9516726085749
207.738492328219,26.0119492252437
207.978652434957,26.0722258419125
208.218812541694,26.1325024585813
208.458972648432,26.1927790752501
208.69913275517,26.2530556919189
208.939292861908,26.3133323085876
209.179452968646,26.3736089252564
209.419613075384,26.4338855419252
209.659773182121,26.494162158594
209.899933288859,26.5544387752628
210.140093395597,26.6147153919315
210.380253502335,26.6749920086003
210.620413609073,26.7352686252691
210.860573715811,26.7955452419379
211.100733822548,26.8558218586067
211.340893929286,26.9160984752755
211.581054036024,26.9763750919442
211.821214142762,27.036651708613
212.0613742495,27.0969283252818
212.301534356237,27.1572049419506
212.541694462975,27.2174815586194
212.781854569713,27.2777581752882
213.022014676451,27.338034791957
213.262174783189,27.3983114086257
213.502334889927,27.4585880252945
213.742494996664,27.5188646419633
213.982655103402,27.5791412586321
214.22281521014,27.6394178753009
214.462975316878,27.6996944919696
214.703135423616,27.7599711086384
214.943295530354,27.8202477253072
215.183455637091,27.880524341976
215.423615743829,27.9408009586448
215.663775850567,28.0010775753136
215.903935957305,28.0613541919823
216.144096064043,28.1216308086511
216.384256170781,28.1819074253199
216.624416277518,28.2421840419887
216.864576384256,28.3024606586575
217.104736490994,28.3627372753262
217.344896597732,28.423013891995
217.58505670447,28.4832905086638
217.825216811207,28.5435671253326
218.065376917945,28.6038437420014
218.305537024683,28.6641203586702
