Time (ms),Marker 1
24183,-0.1459129
24200,-0.1353818
24217,-0.1211651
24233,-0.102742
24250,-0.07980131
24267,-0.05239992
24283,-0.02098348
24300,0.01364863
24317,0.0503046
24333,0.08727182
24350,0.1222999
24367,0.1528819
24383,0.176777
24400,0.1925088
24417,0.1996244
24433,0.1986566
24450,0.190824
24467,0.1775885
24483,0.1603161
24500,0.140201
24517,0.1183176
24533,0.09556948
24550,0.07255368
24567,0.04958148
24583,0.02690725
24600,0.004934285
24617,-0.01580087
24633,-0.03477378
24650,-0.05153267
24667,-0.06560643
24683,-0.07642215
24700,-0.08339
24717,-0.08611514
24733,-0.08456001
24750,-0.07901286
24767,-0.06993397
24783,-0.05782352
24800,-0.04320839
24817,-0.02670382
24833,-0.009047426
24850,0.008925081
24867,0.02634167
24883,0.04236178
24900,0.05624054
24917,0.06735902
24933,0.07521464
24950,0.07943434
24967,0.07986068
24983,0.07663898
25000,0.0702101
25017,0.06120991
25033,0.05036632
25050,0.03841817
25067,0.02604369
25083,0.01386422
25100,0.002553143
25117,-0.007061092
25133,-0.0140798
25150,-0.01778355
25167,-0.01785137
25183,-0.01445768
25200,-0.00828073
25217,-0.0004166427
25233,0.007866506
25250,0.01546778
25267,0.02167381
25283,0.02616846
25300,0.0289263
25317,0.03008054
25333,0.0298056
25350,0.02826257
25367,0.02565129
25383,0.02226608
25400,0.01842426
25417,0.01434505
25433,0.01013625
25450,0.005876586
25467,0.001632661
25483,-0.002583411
25500,-0.006766784
25517,-0.01077454
25533,-0.0142518
25550,-0.01673711
25567,-0.01783321
25583,-0.01732089
25600,-0.01518439
25617,-0.01156058
25633,-0.006637191
25650,-0.0005595571
25667,0.006566947
25683,0.01461273
25700,0.02336825
25717,0.03248591
25733,0.04138313
25750,0.04921816
25767,0.05509473
25783,0.05840243
25800,0.0590177
25817,0.05723487
25833,0.05357473
25850,0.04860774
25867,0.04283774
25883,0.03667169
25900,0.03049838
25917,0.02476351
25933,0.01988251
25950,0.01606006
25967,0.0132223
25983,0.01115726
26000,0.009694175
26017,0.008763999
26033,0.008348569
26050,0.008418817
26067,0.008916606
26083,0.009752311
26100,0.01080239
26117,0.01190819
26133,0.01289408
26150,0.01363168
26167,0.01411978
26183,0.01449524
26200,0.01492399
26217,0.01542784
26233,0.0158033
26250,0.01570156
26267,0.01482104
26283,0.01306122
26300,0.01052382
26317,0.007372365
26333,0.003681943
26350,-0.0005583472
26367,-0.005300061
26383,-0.01030823
26400,-0.01519529
26417,-0.01953127
26433,-0.02287651
26450,-0.0247841
26467,-0.02492822
26483,-0.02332464
26500,-0.02038877
26517,-0.01672742
26533,-0.01286137
26550,-0.009110392
26567,-0.005645246
26583,-0.002564039
26600,9.447106E-05
26617,0.002401743
26633,0.004575786
26650,0.006923025
26667,0.00966874
26683,0.01282383
26700,0.01625264
26717,0.0198607
26733,0.02369889
26750,0.027898
26767,0.03256584
26783,0.0377351
26800,0.04331494
26817,0.04903891
26833,0.05449763
26850,0.05929264
26867,0.06320349
26883,0.06623141
26900,0.06849509
26917,0.07007083
26933,0.07089806
26950,0.07084354
26967,0.06986611
26983,0.06811961
27000,0.06589349
27017,0.06349053
27033,0.06116147
27050,0.0590274
27067,0.05692361
27083,0.05432202
27100,0.05053954
27117,0.04508809
27133,0.03782716
27150,0.02888391
27167,0.01860232
27183,0.007598865
27200,-0.003272574
27217,-0.01311816
27233,-0.0211821
27250,-0.02689517
27267,-0.029894
27283,-0.03005024
27300,-0.02742808
27317,-0.02215951
27333,-0.01434869
27350,-0.00406467
27367,0.008630777
27383,0.02360806
27400,0.04052806
27417,0.05872947
27433,0.07729059
27450,0.09524731
27467,0.1117858
27483,0.12635
27500,0.1387028
27517,0.1489202
27533,0.15723
27550,0.1637497
27567,0.16834
27583,0.1706255
27600,0.1700648
27617,0.1659734
27633,0.15758
27650,0.1441626
27667,0.1251982
27683,0.1004783
27700,0.07021853
27717,0.03518314
27733,-0.003266545
27750,-0.04325922
27767,-0.08260148
27783,-0.1189558
27800,-0.1500004
27817,-0.173726
27833,-0.1889553
27850,-0.1959014
27867,-0.1963459
27883,-0.193192
27900,-0.1895536
27917,-0.1878107
27933,-0.1890121
27950,-0.1927401
27967,-0.1973547
27983,-0.2005122
28000,-0.1998667
28017,-0.1937866
28033,-0.1818275
28050,-0.1647598
28067,-0.1441809
28083,-0.1219451
28100,-0.09969957
28117,-0.07867251
28133,-0.05966568
28150,-0.04312721
28167,-0.02922907
28183,-0.01794101
28200,-0.009094647
28217,-0.002436867
28233,0.002329072
28250,0.005512017
28267,0.007414759
28283,0.008323135
28300,0.008491487
28317,0.008135404
28333,0.007432928
28350,0.006528186
28367,0.005533819
28383,0.004532184
28400,0.00358263
28417,0.002722702
28433,0.001969356
28450,0.001327438
28467,0.0007981586
28483,0.0003803062
28500,6.419179E-05
28517,-0.000167141
28533,-0.0003294373
28550,-0.0004323864
28567,-0.0004844665
28583,-0.000495367
28600,-0.0004759883
28617,-0.0004323863
28633,-0.0003657722
28650,-0.0002761459
28667,-0.0001635074
28683,-2.785683E-05
28700,0.0001344395
28717,0.000328226
28733,0.000553503
28750,0.0008078479
28767,0.001088838
28783,0.00139163
28800,0.001706533
28817,0.002015381
28833,0.00229516
28850,0.002510748
28867,0.002614908
28883,0.002553138
28900,0.002262458
28917,0.001667776
28933,0.0006794641
28950,-0.0007981586
28967,-0.002859563
28983,-0.005593166
29000,-0.00907648
29017,-0.01336037
29033,-0.01845091
29050,-0.02428994
29067,-0.03073819
29083,-0.03755463
29100,-0.04438924
29117,-0.05082659
29133,-0.056467
29150,-0.0610004
29167,-0.06423542
29183,-0.06613451
29200,-0.06691087
29217,-0.06712162
29233,-0.06764123
29250,-0.06946888
29267,-0.0734427
29283,-0.0799527
29300,-0.08872518
29317,-0.09883479
29333,-0.1090268
29350,-0.1181905
29367,-0.1256767
29383,-0.1313001
29400,-0.1351443
29417,-0.1373353
29433,-0.1378791
29450,-0.1366183
29467,-0.1332901
29483,-0.1275709
29500,-0.1190358
29517,-0.1071361
29533,-0.09135342
29550,-0.07145761
29567,-0.04762792
29583,-0.02034761
29600,0.009765636
29617,0.04197662
29633,0.07527037
29650,0.1081608
29667,0.1386822
29683,0.1647029
29700,0.1844764
29717,0.1971173
29733,0.2026814
29750,0.2018493
29767,0.1954858
29783,0.184354
29800,0.1690631
29817,0.1501628
29833,0.1282734
29850,0.1041082
29867,0.07837456
29883,0.05168046
29900,0.02459151
29917,-0.002210376
29933,-0.0278871
29950,-0.05160416
29967,-0.07274991
29983,-0.09104458
30000,-0.1064736
30017,-0.1190819
30033,-0.1287409
30050,-0.1350475
30067,-0.1374468
30083,-0.1354217
30100,-0.1285653
30117,-0.1166002
30133,-0.09951422
30150,-0.07777255
30167,-0.05234413
30183,-0.0244934
30200,0.004435275
30217,0.03308782
30233,0.06007985
30250,0.08401007
30267,0.1035389
30283,0.1175606
30300,0.1254538
30317,0.1272355
30333,0.123476
30350,0.1150656
30367,0.1030666
30383,0.08865493
30400,0.07300062
30417,0.05709803
30433,0.0417259
30450,0.02757826
30467,0.01535032
30483,0.005669469
30500,-0.001040396
30517,-0.004639982
30533,-0.005301277
30550,-0.003519648
30567,-5.692242E-05
30583,0.004214859
30600,0.008522973
30617,0.01234662
30633,0.01542783
30650,0.01767576
30667,0.0190686
30683,0.01964269
30700,0.01954459
30717,0.01903469
30733,0.01840004
30750,0.01785501
30767,0.01751951
30783,0.01745653
30800,0.0176697
30817,0.01806576
30833,0.01848361
30850,0.01879852
30867,0.01901047
30883,0.01922
30900,0.01954096
30917,0.02003269
30933,0.0206746
30950,0.0213686
30967,0.02195602
30983,0.02228303
31000,0.02227819
31017,0.0219754
31033,0.02143038
31050,0.02061768
31067,0.01943558
31083,0.01780899
31100,0.01578271
31117,0.0135045
31133,0.01115242
31150,0.008881482
31167,0.006805543
31183,0.004998483
31200,0.003495426
31217,0.002304849
31233,0.001419487
31250,0.0008223819
31267,0.0004893112
31283,0.0003912067
31300,0.0004990005
31317,0.0007836246
31333,0.001217222
31350,0.001767091
31367,0.002392053
31383,0.003040027
31400,0.003643188
31417,0.004121598
31433,0.004380788
31450,0.004314174
31467,0.003829708
31483,0.002916489
31500,0.0017029
31517,0.0004033183
31533,-0.000845394
31550,-0.002090473
31567,-0.003472414
31583,-0.005021496
31600,-0.006572999
31617,-0.007881058
31633,-0.008768843
31650,-0.009172162
31667,-0.009081325
31683,-0.008486642
31700,-0.007382058
31717,-0.005823287
31733,-0.003984737
31750,-0.002113485
31767,-0.000377884
31783,0.001248712
31800,0.002929811
31817,0.004822864
31833,0.007042932
31850,0.009715975
31867,0.01297038
31883,0.01685822
31900,0.02136861
31917,0.02655119
31933,0.03254646
31950,0.03944405
31967,0.04711679
31983,0.05521223
32000,0.06328949
32017,0.07093922
32033,0.07781259
32050,0.083585
32067,0.08794641
32083,0.09065216
32100,0.09154842
32117,0.09049954
32133,0.08724997
32150,0.08140004
32167,0.07261425
32183,0.06092409
32200,0.04688062
32217,0.0314758
32233,0.01594864
32250,0.001589047
32267,-0.01043662
32283,-0.01916306
32300,-0.02374612
32317,-0.02336946
32333,-0.01733785
32350,-0.005314598
32367,0.01251983
32383,0.0354242
32400,0.06203837
32417,0.09035907
32433,0.1179531
32450,0.1423992
32467,0.1616943
32483,0.1744721
32500,0.1801125
32517,0.1787657
32533,0.171225
32550,0.1587088
32567,0.142719
32583,0.1249875
32600,0.1073251
32617,0.09132078
32633,0.07805728
32650,0.06797914
32667,0.06089984
32683,0.05608905
32700,0.05243856
32717,0.04867426
32733,0.04352199
32750,0.03578752
32767,0.02441106
32783,0.008530243
32800,-0.01243989
32817,-0.03868947
32833,-0.06984185
32850,-0.1048167
32867,-0.1418881
32883,-0.178951
32900,-0.213852
32917,-0.2446072
32933,-0.2694434
32950,-0.2867146
32967,-0.2948802
32983,-0.29278
33000,-0.2801972
33017,-0.2583224
33033,-0.2296468
33050,-0.1972784
33067,-0.1641251
33083,-0.1323684
33100,-0.1033355
33117,-0.07765756
33133,-0.05556346
33150,-0.03711013
33167,-0.0222249
33183,-0.01066069
33200,-0.002032338
33217,0.004063464
33233,0.008007023
33250,0.01020166
33267,0.01105674
33283,0.01090776
33300,0.0100006
33317,0.008565367
33333,0.006829766
33350,0.004951247
33367,0.003020649
33383,0.001137285
33400,-0.000574093
33417,-0.002028704
33433,-0.003179312
33450,-0.003942346
33467,-0.004218492
33483,-0.004021072
33500,-0.003536606
33517,-0.00300127
33533,-0.002536183
33550,-0.00209653
33567,-0.001552716
33583,-0.0008296494
33600,4.844856E-06
33617,0.0007787806
33633,0.001386786
33650,0.00191001
33667,0.002524071
33683,0.00329195
33700,0.004076786
33717,0.004665412
33733,0.004928235
33750,0.004862832
33767,0.004541873
33783,0.004053773
33800,0.003477258
33817,0.002872886
33833,0.00228426
33850,0.001742868
33867,0.001268091
33883,0.0008684062
33900,0.000546236
33917,0.0002991581
33933,0.0001186943
33950,-8.478167E-06
33967,-9.447098E-05
33983,-0.0001465511
34000,-0.0001707744
34017,-0.0001731968
34033,-0.0001598739
34050,-0.0001404953
34067,-0.0001247501
34083,-0.0001174831
34100,-0.0001138496
34117,-0.0001053715
34133,-9.083746E-05
34150,-7.145881E-05
34167,-4.844665E-05
34183,-2.422332E-05
34200,-4.844665E-06
34217,2.422333E-06
34233,0
34250,-6.055832E-06
34267,-1.332283E-05
34283,-2.301216E-05
34300,-3.633499E-05
34317,-5.086898E-05
34333,-6.540297E-05
34350,-7.751463E-05
34367,-8.235931E-05
34383,-7.751465E-05
34400,-6.419184E-05
34417,-4.360201E-05
34433,-1.4534E-05
34450,2.058984E-05
34467,5.208017E-05
34483,7.266999E-05
34500,8.357048E-05
34517,8.96263E-05
34533,8.96263E-05
34550,7.993697E-05
34567,6.419182E-05
34583,5.086898E-05
34600,4.239082E-05
34617,3.391266E-05
34633,2.180099E-05
34650,8.478164E-06
34667,6.063298E-13
34683,-2.422332E-06
34700,1.211166E-06
34717,8.478162E-06
34733,1.816749E-05
34750,3.270149E-05
34767,5.329131E-05
34783,8.114814E-05
34800,0.0001138496
34817,0.0001501846
34833,0.0001913643
34850,0.0002361774
34867,0.0002809906
34883,0.0003221702
34900,0.0003560829
34917,0.0003766727
34933,0.0003742504
34950,0.0003391266
34967,0.000261612
34983,0.0001295948
35000,-7.14588E-05
35017,-0.0003548718
35033,-0.0007339668
35050,-0.001220856
35067,-0.001822805
35083,-0.002543449
35100,-0.003376731
35117,-0.004305696
35133,-0.005294008
35150,-0.00629322
35167,-0.007266997
35183,-0.00824562
35200,-0.009375638
35217,-0.01086537
35233,-0.01282019
35250,-0.0151093
35267,-0.01744322
35283,-0.01957366
35300,-0.02139283
35317,-0.02286561
35333,-0.02393628
35350,-0.02450916
35367,-0.02444618
35383,-0.02358746
35400,-0.02185429
35417,-0.01937624
35433,-0.01648034
35450,-0.01350693
35467,-0.01062677
35483,-0.007799911
35500,-0.004841033
35517,-0.001498215
35533,0.002475621
35550,0.007222184
35567,0.01264942
35583,0.01834191
35600,0.02359595
35617,0.02761459
35633,0.02978621
35650,0.02985282
35667,0.02784834
35683,0.02391084
35700,0.01817718
35717,0.01083146
35733,0.002157087
35750,-0.007532242
35767,-0.0180488
35783,-0.02944103
35800,-0.04197054
35817,-0.05598737
35833,-0.07178824
35850,-0.08954879
35867,-0.109332
35883,-0.1311039
35900,-0.1547059
35917,-0.1798231
35933,-0.2060158
35950,-0.2327825
35967,-0.2595505
35983,-0.2855615
36000,-0.3097594
36017,-0.3308277
36033,-0.3474037
36050,-0.358332
36067,-0.3627951
36083,-0.3603159
36100,-0.3507367
36117,-0.3341959
36133,-0.3110602
36150,-0.2818384
36167,-0.247038
36183,-0.2067921
36200,-0.1603209
36217,-0.1058621
36233,-0.0416206
36250,0.03272938
36267,0.1151384
36283,0.201474
36300,0.2865523
36317,0.3651618
36333,0.4327037
36350,0.485393
36367,0.5202007
36383,0.5349382
36400,0.5288
36417,0.5030773
36433,0.4613066
36450,0.4085131
36467,0.3499616
36483,0.2901433
36500,0.2323755
36517,0.178888
36533,0.1310797
36550,0.08972561
36567,0.05510079
36583,0.02708894
36600,0.005307329
36617,-0.01076727
36633,-0.02172348
36650,-0.02821291
36667,-0.03098042
36683,-0.03085325
36700,-0.02864287
36717,-0.0250445
36733,-0.02061768
36750,-0.01582994
36767,-0.01107006
36783,-0.00663477
36800,-0.002757827
36817,0.0003415486
36833,0.002474414
36850,0.003576576
36867,0.003773995
36883,0.003352509
36900,0.002653665
36917,0.001937866
36933,0.00127657
36950,0.0005317029
36967,-0.0005329129
36983,-0.002069884
37000,-0.004034396
37017,-0.00618906
37033,-0.008206862
37050,-0.009797123
37067,-0.01081087
37083,-0.01126385
37100,-0.01125174
37117,-0.01084357
37133,-0.01004784
37150,-0.00884515
37167,-0.007189486
37183,-0.00498153
37200,-0.002105008
37217,0.001458247
37233,0.00553019
37250,0.009742625
37267,0.0136341
37283,0.01677344
37300,0.0188845
37317,0.01992247
37333,0.02006902
37350,0.01964148
37367,0.01897655
37383,0.01835644
37400,0.01797855
37417,0.01795917
37433,0.01833706
37450,0.01907708
37467,0.0200666
37483,0.02111547
37500,0.02197903
37517,0.02242232
37533,0.02232906
37550,0.02179009
37567,0.02107793
37583,0.02048687
37600,0.02013927
37617,0.01990552
37633,0.01949251
37650,0.01861078
37667,0.0170835
37683,0.01483921
37700,0.01184157
37717,0.008034875
37733,0.003353717
37750,-0.002200692
37767,-0.008452731
37783,-0.01500756
37800,-0.02131168
37817,-0.02674618
37833,-0.0306849
37850,-0.03257795
37867,-0.03215889
37883,-0.02965298
37900,-0.02575908
37917,-0.02136982
37933,-0.01724701
37950,-0.01383879
37967,-0.01123841
37983,-0.009244831
38000,-0.007514075
38017,-0.005748196
38033,-0.003812752
38050,-0.00173439
38067,0.0003718282
38083,0.002364197
38100,0.004099798
38117,0.005432081
38133,0.006224184
38150,0.006415547
38167,0.006107911
38183,0.005582265
38200,0.005180157
38217,0.005124444
38233,0.005413914
38250,0.005845089
38267,0.006118813
38283,0.005973471
38300,0.005300061
38317,0.004173676
38333,0.002772358
38350,0.001268091
38367,-0.0001962091
38383,-0.001465511
38400,-0.002362984
38417,-0.002726332
38433,-0.002405373
38450,-0.001223276
38467,0.0009955775
38483,0.004311748
38500,0.008572631
38517,0.01342093
38533,0.01838429
38550,0.02299399
38567,0.02687578
38583,0.02976804
38600,0.03148063
38617,0.03191544
38633,0.03122023
38650,0.02991824
38667,0.0288076
38683,0.02866468
38700,0.03001996
38717,0.03313871
38733,0.03810692
38750,0.04491247
38767,0.0534948
38783,0.06370372
38800,0.07509957
38817,0.08676914
38833,0.09743709
38850,0.1058729
38867,0.111265
38883,0.1132937
38900,0.1119663
38917,0.1074184
38933,0.09981101
38950,0.08938648
38967,0.07663652
38983,0.06238956
39000,0.04764969
39017,0.03328768
39033,0.01988613
39050,0.007842288
39067,-0.002435657
39083,-0.01043539
39100,-0.01560344
39117,-0.01751588
39133,-0.01608066
39150,-0.0116381
39167,-0.004887053
39183,0.003293169
39200,0.01198086
39217,0.02029429
39233,0.02749104
39250,0.03306484
39267,0.03677345
39283,0.03863138
39300,0.03895233
39317,0.03832977
39333,0.0374129
39350,0.03659536
39367,0.03590986
39383,0.03517956
39400,0.03417794
39417,0.03265428
39433,0.03029126
39450,0.02668076
39467,0.02129956
39483,0.01349603
39500,0.002577367
39517,-0.0119736
39533,-0.03023073
39550,-0.05162596
39567,-0.0749215
39583,-0.09841207
39600,-0.1202942
39617,-0.1389995
39633,-0.1533227
39650,-0.1623823
39667,-0.16561
39683,-0.1628401
39700,-0.1543849
39717,-0.1410052
39733,-0.1237957
39750,-0.1040416
39767,-0.08304846
39783,-0.06201898
39800,-0.04205532
39817,-0.0242209
39833,-0.009470113
39850,0.001555134
39867,0.008663469
39883,0.01203657
39900,0.01202688
39917,0.009013504
39933,0.003398536
39950,-0.004249985
39967,-0.01304184
39983,-0.02177677
40000,-0.02923876
40017,-0.03459696
40033,-0.03762003
40050,-0.03860956
40067,-0.03816022
40083,-0.03689213
40100,-0.03520618
40117,-0.03316415
40133,-0.03060496
40150,-0.02741959
40167,-0.02375945
40183,-0.02002179
40200,-0.01666928
40217,-0.01403499
40233,-0.01219644
40250,-0.01097195
40267,-0.01004299
40283,-0.009126136
40300,-0.008088168
40317,-0.00693756
40333,-0.005746984
40350,-0.00459032
40367,-0.003518438
40383,-0.002566461
40400,-0.001756191
40417,-0.001094894
40433,-0.0005789375
40450,-0.0001949978
40467,7.024767E-05
40483,0.0002264881
40500,0.0002797794
40517,0.0002385998
40533,0.0001199055
40550,-6.176948E-05
40567,-0.0003003692
40583,-0.0005934715
40600,-0.0009313868
40617,-0.001295948
40633,-0.001668987
40650,-0.002029915
40667,-0.002353296
40683,-0.002608852
40700,-0.002756614
40717,-0.00274208
40733,-0.002493792
40750,-0.001931811
40767,-0.0009967901
40783,0.0002870466
40800,0.001750136
40817,0.003118753
40833,0.004173679
40850,0.004865255
40867,0.00525525
40883,0.005381212
40900,0.005232238
40917,0.004815597
40933,0.004145822
40950,0.003176889
40967,0.001843395
40983,0.0002083205
41000,-0.001482468
41017,-0.002923755
41033,-0.003906011
41050,-0.004357776
41067,-0.004291162
41083,-0.003740081
41100,-0.002754192
41117,-0.001460667
41133,-0.0001295947
41150,0.0008780956
41167,0.001299581
41183,0.001154241
41200,0.0007400226
41217,0.0004432868
41233,0.0005232238
41250,0.000983467
41267,0.001573305
41283,0.001910009
41300,0.001701689
41317,0.0009338091
41333,-0.0001356507
41350,-0.001154242
41367,-0.001863985
41383,-0.002153453
41400,-0.002002058
41417,-0.001418276
41433,-0.000437231
41450,0.0008151149
41467,0.002062616
41483,0.002929811
41500,0.003128442
41517,0.002645187
41533,0.001736813
41550,0.000742445
41567,-0.0001005269
41583,-0.0007085324
41600,-0.001093683
41617,-0.001300793
41633,-0.001373462
41650,-0.001346817
41667,-0.001252346
41683,-0.001116695
41700,-0.0009604548
41717,-0.0007981585
41733,-0.0006407069
41750,-0.000495367
41767,-0.0003657722
41783,-0.0002555561
41800,-0.0001671409
41817,-9.68933E-05
41833,-3.996849E-05
41850,4.844662E-06
41867,3.512382E-05
41883,5.086898E-05
41900,5.692481E-05
41917,5.692482E-05
41933,5.329132E-05
41950,4.723548E-05
41967,3.875732E-05
41983,2.906799E-05
42000,1.816749E-05
42017,6.055832E-06
42033,-6.055832E-06
42050,-1.816749E-05
42067,-2.785682E-05
42083,-3.391265E-05
42100,-3.633499E-05
42117,-3.391265E-05
42133,-2.785683E-05
42150,-1.695633E-05
42167,-1.211166E-06
42183,1.937866E-05
42200,4.481315E-05
42217,7.024764E-05
42233,9.083746E-05
42250,0.0001005268
42267,9.810446E-05
42283,8.59928E-05
42300,6.782531E-05
42317,4.723549E-05
42333,2.543449E-05
42350,4.844667E-06
42367,-1.332283E-05
42383,-2.785683E-05
42400,-3.754615E-05
42417,-4.239082E-05
42433,-4.239082E-05
42450,-3.875732E-05
42467,-3.270149E-05
42483,-2.543449E-05
42500,-1.816749E-05
42517,-1.211166E-05
42533,-9.689329E-06
42550,-1.09005E-05
42567,-1.211166E-05
42583,-9.68933E-06
42600,-6.055831E-06
42617,-6.055831E-06
42633,-9.68933E-06
42650,-1.332283E-05
42667,-1.574516E-05
42683,-2.058983E-05
42700,-2.906799E-05
42717,-3.754615E-05
42733,-4.360198E-05
42750,-4.723548E-05
42767,-4.965782E-05
42783,-5.086898E-05
42800,-4.965782E-05
42817,-4.360198E-05
42833,-2.906798E-05
42850,-7.266996E-06
42867,1.574516E-05
42883,3.512382E-05
42900,5.086898E-05
42917,6.298065E-05
42933,7.024765E-05
42950,7.266997E-05
42967,7.266997E-05
42983,7.388114E-05
43000,7.509231E-05
43017,7.509231E-05
43033,7.266997E-05
43050,6.782531E-05
43067,6.176947E-05
43083,5.208014E-05
43100,3.633498E-05
43117,1.332282E-05
43133,-1.090049E-05
43150,-2.906798E-05
43167,-3.996848E-05
43183,-4.723548E-05
43200,-5.208015E-05
43217,-5.208015E-05
43233,-4.844665E-05
43250,-4.481315E-05
43267,-4.239082E-05
43283,-3.875732E-05
43300,-3.391266E-05
43317,-3.027916E-05
43333,-2.906799E-05
43350,-2.906799E-05
43367,-2.906799E-05
43383,-2.785682E-05
43400,-2.422333E-05
43417,-1.937866E-05
43433,-1.574516E-05
43450,-1.211166E-05
43467,-4.844664E-06
43483,7.266997E-06
43500,2.301216E-05
43517,4.117965E-05
43533,5.934714E-05
43550,7.145881E-05
43567,7.145881E-05
43583,5.934714E-05
43600,3.996849E-05
43617,1.937866E-05
43633,3.633499E-06
43650,-6.055832E-06
43667,-1.211166E-05
43683,-1.816749E-05
43700,-2.422333E-05
43717,-2.664566E-05
43733,-2.422333E-05
43750,-1.816749E-05
43767,-1.211166E-05
43783,-9.689329E-06
43800,-1.09005E-05
43817,-1.211166E-05
43833,-1.09005E-05
43850,-8.478164E-06
43867,-6.055831E-06
43883,-2.422332E-06
43900,2.422332E-06
43917,3.633499E-06
43933,0
43950,-3.633499E-06
43967,-2.422332E-06
43983,2.422332E-06
44000,4.844665E-06
44017,3.633499E-06
44033,1.211166E-06
44050,0
44067,0
44083,-1.211166E-06
44100,-3.633499E-06
44117,-3.633499E-06
44133,1.211166E-06
44150,7.266997E-06
44167,7.266997E-06
44183,1.211166E-06
44200,-2.422332E-06
44217,0
44233,4.844665E-06
44250,7.266998E-06
44267,7.266998E-06
44283,7.266998E-06
44300,6.055831E-06
44317,3.633499E-06
44333,1.211166E-06
44350,0
44367,0
44383,-1.211166E-06
44400,-6.055831E-06
44417,-1.574516E-05
44433,-2.906799E-05
44450,-4.239082E-05
44467,-5.329131E-05
44483,-6.298065E-05
44500,-7.388114E-05
44517,-8.720397E-05
44533,-0.000101738
44550,-0.0001150608
44567,-0.0001247501
44583,-0.0001259613
44600,-0.0001150608
44617,-9.325979E-05
44633,-6.540297E-05
44650,-3.512382E-05
44667,-3.633504E-06
44683,2.785681E-05
44700,5.571363E-05
44717,7.87258E-05
44733,0.0001029491
44750,0.0001344395
44767,0.0001768303
44783,0.0002289104
44800,0.0002943134
44817,0.000379095
44833,0.0004832553
44850,0.0006019496
44867,0.000729122
44883,0.000859928
44900,0.0009834669
44917,0.001082783
44933,0.001140919
44950,0.001139707
44967,0.001053715
44983,0.0008478164
45000,0.0004796219
45017,-9.325981E-05
45033,-0.0009132194
45050,-0.002017803
45067,-0.003439712
45083,-0.005206804
45100,-0.007334823
45117,-0.00981408
45133,-0.01259371
45150,-0.01558287
45167,-0.01867134
45183,-0.02178525
45200,-0.02494881
45217,-0.02828921
45233,-0.03194451
45250,-0.03594499
45267,-0.04019619
45283,-0.04455881
45300,-0.04894081
45317,-0.05333492
45333,-0.05780169
45350,-0.06240534
45367,-0.06710346
45383,-0.07169984
45400,-0.07596436
45417,-0.07986794
45433,-0.08373033
45450,-0.08811717
45467,-0.09354563
45483,-0.1002216
45500,-0.1079827
45517,-0.116444
45533,-0.1251874
45550,-0.1338678
45567,-0.1421994
45583,-0.1498552
45600,-0.1563773
45617,-0.1611941
45633,-0.163763
45650,-0.163677
45667,-0.1606249
45683,-0.1543317
45700,-0.1446557
45717,-0.1317665
45733,-0.1161291
45750,-0.09824612
45767,-0.07831754
45783,-0.05594973
45800,-0.0300393
45817,0.000872016
45833,0.03767203
45850,0.07975762
45867,0.1248651
45883,0.1696917
45900,0.210657
45917,0.2444364
45933,0.2684223
45950,0.2811783
45967,0.2826135
45983,0.2736993
46000,0.2560018
46017,0.2313582
46033,0.2017536
46050,0.1692484
46067,0.1358335
46083,0.1032507
46100,0.07285407
46117,0.04558951
46133,0.02207593
46150,0.002719069
46167,-0.01221098
46183,-0.02258098
46200,-0.02846725
46217,-0.03026219
46233,-0.02872522
46250,-0.02490278
46267,-0.01991399
46283,-0.01471567
46300,-0.009981225
46317,-0.006127295
46333,-0.003419127
46350,-0.002051719
46367,-0.002163142
46383,-0.003775199
46400,-0.006712277
46417,-0.01057953
46433,-0.01485617
46450,-0.01905892
46467,-0.02283897
46483,-0.02595409
46500,-0.02818869
46517,-0.02934656
46533,-0.02933082
46550,-0.02821534
46567,-0.02624113
46583,-0.02374249
46600,-0.02105369
46617,-0.01843998
46633,-0.01604308
46650,-0.01381939
46667,-0.01146611
46683,-0.008415189
46700,-0.003959307
46717,0.002550715
46733,0.01152182
46750,0.02296976
46767,0.03636525
46783,0.0505577
46800,0.06393626
46817,0.07484766
46833,0.0820868
46850,0.08516921
46867,0.08427294
46883,0.07998178
46900,0.07304422
46917,0.06426327
46933,0.05443708
46950,0.04429477
46967,0.03442619
46983,0.0252516
47000,0.01704111
47017,0.009946097
47033,0.004041662
47050,-0.0006467628
47067,-0.004114332
47083,-0.006359834
47100,-0.007397803
47117,-0.007316655
47133,-0.006361045
47150,-0.004941558
47167,-0.003526916
47183,-0.002475624
47200,-0.001933022
47217,-0.001850663
47233,-0.002069884
47250,-0.00238842
47267,-0.002589473
47283,-0.002451399
47300,-0.001776779
47317,-0.0004602425
47333,0.001426753
47350,0.003610485
47367,0.005721549
47383,0.007464417
47400,0.008720397
47417,0.0095234
47433,0.00996911
47450,0.01014715
47467,0.01010839
47483,0.00985526
47500,0.009345359
47517,0.008501177
47533,0.00723793
47550,0.005532607
47567,0.003516014
47583,0.001498211
47600,-0.0001380732
47617,-0.001109427
47633,-0.001332281
47650,-0.0009035292
47667,-1.937869E-05
47683,0.001093682
47700,0.002205533
47717,0.003084839
47733,0.003518438
47750,0.003381576
47767,0.002725124
47783,0.00178647
47800,0.0008744618
47817,0.0001998424
47833,-0.0002264883
47850,-0.0005680373
47867,-0.001051292
47883,-0.001830072
47900,-0.002880153
47917,-0.003977469
47933,-0.004793795
